edad,GENERO,ESTRATO,NOMBRE_PROGRAMA,NOMBRE_FACULTAD,tipo_desercion
20,M,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,C
26,F,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,C
25,M,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,C
20,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,C
26,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,C
24,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,D
24,F,1,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,E
23,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,C
32,F,,ESPECIALIZACION EN GESTION ESTRATEGICA DE PROYECTOS,SECCIONAL DUITAMA,A
32,M,,ESPECIALIZACIN EN DISEO DE MAQUINARIA Y EQUIPO,SECCIONAL DUITAMA,A
28,M,,ESPECIALIZACIN EN PLANIFICACIN Y REGULACIN ENERGTICA,SECCIONAL DUITAMA,A
22,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,B
22,F,1,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
21,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,B
34,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
22,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,D
24,M,1,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
25,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
22,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,B
22,M,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,B
23,F,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,E
22,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,C
36,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,E
22,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,D
23,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,D
25,F,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,B
21,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,C
20,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,C
24,F,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,C
27,M,1,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,D
22,M,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,C
24,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,B
40,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,C
21,F,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,B
26,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,B
21,M,1,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,D
23,M,2,FINANZAS Y COMERCIO INTERNACIONAL,SECCIONAL SOGAMOSO,C
25,F,2,FINANZAS Y COMERCIO INTERNACIONAL,SECCIONAL SOGAMOSO,C
25,M,2,FINANZAS Y COMERCIO INTERNACIONAL,SECCIONAL SOGAMOSO,B
24,M,3,FISICA,CIENCIAS,D
21,M,2,FISICA,CIENCIAS,C
20,M,2,FISICA,CIENCIAS,C
20,F,3,FISICA,CIENCIAS,C
26,M,2,FISICA,CIENCIAS,B
23,F,2,FISICA,CIENCIAS,C
20,M,1,FISICA,CIENCIAS,C
22,M,3,FISICA,CIENCIAS,B
20,M,1,FISICA,CIENCIAS,C
22,F,2,BIOLOGIA,CIENCIAS,C
25,M,2,BIOLOGIA,CIENCIAS,C
23,M,2,BIOLOGIA,CIENCIAS,C
25,F,2,BIOLOGIA,CIENCIAS,D
23,M,2,MATEMATICAS,CIENCIAS,C
20,F,2,MATEMATICAS,CIENCIAS,B
21,F,2,MATEMATICAS,CIENCIAS,B
22,F,2,MATEMATICAS,CIENCIAS,E
24,M,1,MATEMATICAS,CIENCIAS,C
26,M,3,MATEMATICAS,CIENCIAS,C
23,M,2,MATEMATICAS,CIENCIAS,C
21,M,1,MATEMATICAS,CIENCIAS,D
28,M,2,MATEMATICAS,CIENCIAS,E
21,F,2,QUIMICA,CIENCIAS,C
22,F,3,QUIMICA,CIENCIAS,E
24,M,2,QUIMICA,CIENCIAS,B
21,F,2,QUIMICA,CIENCIAS,C
24,F,2,QUIMICA,CIENCIAS,B
21,M,3,QUIMICA,CIENCIAS,D
21,F,2,QUIMICA,CIENCIAS,D
21,F,3,QUIMICA,CIENCIAS,C
29,M,,MAESTRIA EN CIENCIAS BIOLOGICAS,CIENCIAS,B
23,F,2,INGENIERIA AGRONOMICA,CIENCIAS AGROPECUARIAS,D
24,M,2,INGENIERIA AGRONOMICA,CIENCIAS AGROPECUARIAS,E
26,M,2,INGENIERIA AGRONOMICA,CIENCIAS AGROPECUARIAS,D
25,F,3,INGENIERIA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
26,F,2,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,D
30,M,2,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,D
44,M,,MAESTRIA EN CIENCIAS AGRARIAS,CIENCIAS AGROPECUARIAS,A
28,M,2,LICENCIATURA EN INFORMATICA Y TECNOLOGIA,CIENCIAS DE LA EDUCACION,D
25,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
21,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
24,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
21,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
26,F,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
26,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
25,M,3,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,CIENCIAS DE LA EDUCACION,D
23,F,2,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,CIENCIAS DE LA EDUCACION,B
32,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
22,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
26,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
22,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
26,F,3,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,E
21,M,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,C
23,M,3,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,D
22,M,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,C
22,F,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,D
30,M,,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,E
21,F,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,B
24,F,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,C
29,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,E
26,M,3,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,D
23,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,C
23,F,1,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,CIENCIAS DE LA EDUCACION,B
24,M,2,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,CIENCIAS DE LA EDUCACION,D
22,M,1,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,C
27,F,3,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,C
25,F,1,LICENCIATURA EN ARTES PLASTICAS,CIENCIAS DE LA EDUCACION,D
27,F,3,LICENCIATURA EN IDIOMAS MODERNOS ESPAOL-INGLS,CIENCIAS DE LA EDUCACION,E
26,M,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,C
22,M,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,C
24,M,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,C
24,M,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,E
25,M,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,D
19,F,2,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,CIENCIAS DE LA EDUCACION,C
23,F,2,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,E
24,F,3,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,E
23,F,1,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,E
24,F,1,LICENCIATURA EN EDUCACIN INFANTIL,CIENCIAS DE LA EDUCACION,D
23,M,2,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,B
23,F,1,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,E
25,M,3,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,C
24,M,1,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,B
23,F,2,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,C
28,M,2,ARTES PLSTICAS Y VISUALES,CIENCIAS DE LA EDUCACION,C
31,M,,ESPECIALIZACION EN GERENCIA EDUCACIONAL,CIENCIAS DE LA EDUCACION,B
39,M,,MAESTRIA  EN GEOGRAFIA,CIENCIAS DE LA EDUCACION,A
28,F,,MAESTRIA EN LITERATURA,CIENCIAS DE LA EDUCACION,B
27,F,,MAESTRIA EN LITERATURA,CIENCIAS DE LA EDUCACION,B
42,F,,MAESTRIA EN PATRIMONIO CULTURAL,CIENCIAS DE LA EDUCACION,B
34,F,1,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",CIENCIAS DE LA EDUCACION,C
28,F,,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",CIENCIAS DE LA EDUCACION,E
25,M,1,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",CIENCIAS DE LA EDUCACION,D
29,F,1,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,D
22,F,3,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,C
21,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
24,F,1,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
27,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
28,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
28,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
30,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
22,F,3,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,C
30,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
26,F,2,LICENCIATURA EN EDUCACION BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,C
21,M,2,PSICOLOGIA,CIENCIAS DE LA SALUD,D
22,M,2,MEDICINA,CIENCIAS DE LA SALUD,C
26,F,1,ENFERMERIA,CIENCIAS DE LA SALUD,D
23,M,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
29,M,1,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
26,M,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
31,M,1,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
22,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
25,F,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
24,M,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
24,F,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
28,M,1,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
28,M,,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
23,M,1,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
22,F,3,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
26,M,3,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
37,M,2,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
28,F,2,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
43,M,1,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
33,F,1,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
23,F,2,CONTADURIA PUBLICA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
20,M,1,CONTADURIA PUBLICA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
26,M,,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
24,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,C
26,M,3,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
24,F,3,DERECHO,DERECHO Y CIENCIAS  SOCIALES,C
24,F,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,C
28,M,,ESPECIALIZACION EN GERENCIA DE EMPRESAS DE SALUD,ESTUDIOS A DISTANCIA,A
29,F,,ESPECIALIZACION EN ALTA GERENCIA DE EMPRESAS,ESTUDIOS A DISTANCIA,A
37,F,,ESPECIALIZACION EN PEDAGOGIA DE LA LENGUA CASTELLANA Y LITERATURA,ESTUDIOS A DISTANCIA,A
22,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
27,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
28,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
39,M,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
26,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
21,F,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
20,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
25,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
22,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
27,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
30,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
29,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
24,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
29,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
21,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
23,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
27,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
23,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
29,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
28,M,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,D
28,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
36,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,D
23,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
21,M,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
22,M,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,B
24,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
24,M,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,B
26,M,2,TECNOLOGIA EN ELECTRICIDAD,ESTUDIOS A DISTANCIA,E
19,M,2,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS,ESTUDIOS A DISTANCIA,C
22,F,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
30,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
37,M,2,TECNOLOGIA EN ELECTRICIDAD,ESTUDIOS A DISTANCIA,E
28,F,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
45,F,2,ADMINISTRACION AGROINDUSTRIAL,ESTUDIOS A DISTANCIA,D
20,M,,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,D
21,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,C
20,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,C
28,F,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,C
24,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
24,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
28,M,2,TECNOLOGIA DE  PROGRAMACION DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
26,M,3,TECNOLOGIA DE  PROGRAMACION DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
20,M,2,TECNOLOGIA DE  PROGRAMACION DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
20,M,2,TECNICA PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES,ESTUDIOS A DISTANCIA,C
27,M,2,TECNICA PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES,ESTUDIOS A DISTANCIA,C
26,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
23,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
24,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
27,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
21,M,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
21,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,D
25,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
28,F,3,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,E
34,M,1,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,D
30,F,2,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,C
38,F,2,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,E
30,F,3,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,E
31,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,D
22,F,3,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,D
28,F,3,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
23,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
34,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
27,M,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
23,F,1,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
24,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
21,F,3,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
27,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,D
29,M,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
41,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
34,M,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,D
29,F,1,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
40,F,,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
23,F,1,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
31,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
22,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
28,F,3,ADMINISTRACION COMERCIAL Y FINANCIERA,ESTUDIOS A DISTANCIA,D
32,F,2,ADMINISTRACION COMERCIAL Y FINANCIERA,ESTUDIOS A DISTANCIA,E
25,M,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
34,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
21,F,,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
25,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
29,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,D
33,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
26,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
22,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
24,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
24,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
38,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
26,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
36,F,3,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
36,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
22,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
23,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
23,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
20,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
31,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
23,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,D
25,M,3,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
29,M,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
29,M,1,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
24,F,1,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
21,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
21,F,,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,D
22,F,2,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
